FIPS,Population,< 18,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-hispanic white,Household Income,% Free Lunch
30017,11752,22.8,0.3,1.8,0.4,0.1,2.3,94,42308.0,22.0
30019,1763,20.5,0.3,2.1,0.2,0.0,1.7,94,43585.0,19.0
30021,8989,21.0,0.4,2.0,0.3,0.1,2.4,94,44925.0,19.0
30023,9299,18.7,0.5,3.3,0.3,0.0,3.0,91,34375.0,34.0
30025,2956,23.7,0.1,0.6,0.6,0.1,1.5,96,50823.0,15.0
30027,11506,19.6,0.3,1.3,0.3,0.0,1.7,95,38912.0,28.0
30029,91301,22.9,0.3,1.3,0.6,0.1,2.4,94,44006.0,30.0
30031,91377,20.6,0.5,1.0,1.3,0.1,2.9,93,50042.0,19.0
30033,1251,24.2,0.2,0.5,0.2,0.0,0.6,98,34607.0,21.0
30035,13624,31.5,0.2,63.4,0.3,0.0,2.2,32,33766.0,79.0
30037,865,22.0,0.2,0.9,0.7,0.0,3.6,93,32236.0,38.0
30039,3068,16.8,0.1,0.4,0.1,0.0,1.5,96,38140.0,14.0
30041,16397,26.9,0.4,21.6,0.5,0.1,2.6,73,42014.0,56.0
30043,11381,22.0,0.2,1.6,0.4,0.0,2.1,94,56280.0,19.0
30045,2004,19.2,0.2,0.8,0.1,0.0,1.2,97,37657.0,34.0
30047,28947,25.4,0.4,22.4,0.4,0.1,3.8,68,37135.0,47.0
30049,64318,22.4,0.5,2.2,0.6,0.1,2.6,92,52510.0,24.0
30051,2402,21.5,0.1,0.2,0.1,0.0,0.5,98,35769.0,21.0
30053,19566,19.5,0.2,1.0,0.3,0.1,2.4,94,33656.0,37.0
30055,1711,20.3,0.2,0.5,0.1,0.0,0.8,97,39993.0,26.0
30057,7660,16.9,0.4,0.6,0.4,0.0,2.6,95,42799.0,25.0
30059,1911,19.4,0.1,0.5,0.4,0.0,1.7,96,35591.0,42.0
30061,4208,17.6,0.3,1.7,0.7,0.0,2.0,93,33416.0,49.0
30063,110138,19.5,0.5,2.7,1.3,0.1,2.8,91,42082.0,34.0
30065,4701,20.8,0.4,1.4,0.3,0.0,2.7,94,37495.0,40.0
30067,15469,19.2,0.2,1.0,0.4,0.0,2.3,95,42332.0,27.0
30069,491,21.4,0.0,0.0,0.0,0.0,1.4,98,31891.0,50.0
30071,4250,22.2,0.1,8.6,0.3,0.0,2.0,86,37217.0,35.0
30073,6257,24.6,0.2,14.1,0.3,0.0,1.7,82,37218.0,38.0
30075,1738,18.4,0.1,1.8,0.2,0.0,1.7,95,38756.0,16.0
30077,7063,16.8,1.1,4.5,0.5,0.0,1.9,91,37850.0,30.0
30079,1159,17.1,0.0,0.4,0.5,0.0,1.4,95,35144.0,35.0
30081,40450,21.3,0.3,1.0,0.6,0.1,3.1,94,39421.0,34.0
30083,10128,23.2,0.3,1.8,0.3,0.0,3.4,93,55593.0,19.0
30085,10527,31.5,0.2,59.4,0.5,0.0,1.7,36,33152.0,82.0
30087,9379,29.4,0.4,34.1,0.6,0.0,4.0,60,45838.0,48.0
30089,11440,19.9,0.2,4.5,0.3,0.0,2.4,90,30703.0,54.0
30091,3460,19.6,0.3,1.9,0.4,0.0,1.7,94,44992.0,30.0
30093,34383,20.8,0.4,2.1,0.5,0.1,3.7,92,39586.0,34.0
30095,9131,22.3,0.2,0.8,0.3,0.0,2.4,95,49185.0,16.0
30097,3623,22.6,0.2,0.7,0.7,0.0,2.0,95,40859.0,19.0
30099,6091,22.7,0.1,1.5,0.2,0.0,1.4,95,39479.0,24.0
30101,5239,20.0,0.6,5.1,0.6,0.1,2.7,89,38983.0,25.0
30103,727,18.8,0.0,1.5,0.6,0.0,4.1,92,42837.0,21.0
30105,7487,22.9,0.4,10.0,0.5,0.0,1.6,86,46566.0,36.0
30107,2140,23.7,0.3,0.5,0.6,0.0,1.7,95,28086.0,52.0
30109,985,20.6,0.0,0.4,0.5,0.0,1.6,97,38722.0,20.0
30111,150069,23.5,0.7,4.3,0.7,0.1,4.8,88,47346.0,27.0
31001,31216,23.7,0.8,0.7,1.5,0.1,8.2,88,46321.0,37.0
31003,6619,23.6,0.3,0.2,0.5,0.0,2.9,96,44394.0,33.0
31005,469,27.9,0.0,0.4,0.2,0.0,4.3,94,37578.0,0.0
31007,684,20.8,0.0,0.6,0.0,0.0,3.7,95,29383.0,40.0
31009,473,23.5,0.4,0.0,0.0,0.0,0.0,99,35133.0,39.0
31011,5412,22.8,0.4,0.2,0.2,0.1,1.4,97,46354.0,22.0
31013,11383,25.1,0.6,4.1,0.4,0.0,10.8,84,50430.0,37.0
31015,2082,20.8,0.1,0.8,0.8,0.1,1.7,96,36181.0,35.0
31017,3117,21.6,0.1,0.3,0.2,0.0,0.9,98,38011.0,32.0
31019,46690,23.6,0.8,0.4,1.3,0.1,7.6,89,50346.0,29.0
31021,6802,22.2,0.4,1.9,0.3,0.1,2.2,94,46434.0,26.0
31023,8287,24.0,0.4,0.2,0.3,0.0,2.6,96,53928.0,28.0
31025,25188,24.9,0.4,0.4,0.4,0.1,2.6,95,60091.0,22.0
31027,8730,25.1,0.1,0.3,0.1,0.0,1.4,98,48085.0,28.0
31029,4011,23.8,0.1,0.2,0.1,0.0,11.6,87,45885.0,30.0
31031,5761,21.8,0.2,5.8,0.4,0.0,2.0,90,39638.0,36.0
31033,9978,23.7,0.3,0.8,1.7,0.1,6.0,91,49065.0,24.0
31035,6486,24.6,0.4,1.0,0.2,0.2,8.1,90,47339.0,32.0
31037,10614,29.5,0.6,2.9,0.5,0.5,42.3,56,45936.0,53.0
31039,9181,24.6,0.2,0.7,0.3,0.1,8.6,90,47273.0,33.0
31041,10903,23.2,0.4,0.5,0.2,0.0,2.2,96,40928.0,28.0
31043,20913,30.0,3.1,3.4,3.2,0.3,35.9,55,47067.0,49.0
31045,9196,18.6,1.7,3.8,1.2,0.5,3.7,87,38824.0,35.0
31047,24388,28.6,3.2,1.7,0.8,0.2,32.1,63,43224.0,49.0
31049,1984,20.7,0.2,0.8,0.4,0.0,4.0,94,40417.0,31.0
31051,5989,25.5,0.5,0.5,0.2,0.2,11.1,87,46524.0,21.0
31053,36773,23.8,0.6,0.9,0.6,0.4,10.3,87,46246.0,37.0
31055,524861,26.1,11.3,1.1,2.8,0.1,11.5,72,51741.0,39.0
31057,1976,22.4,0.6,1.0,0.1,0.2,6.0,92,40556.0,28.0
31059,5866,23.0,0.5,0.6,0.3,0.0,3.4,95,48192.0,26.0
31061,3207,20.7,0.1,0.5,0.1,0.0,1.2,97,41551.0,30.0
31063,2723,20.6,0.1,0.3,0.3,0.0,1.4,97,50811.0,27.0
31065,4943,22.9,0.2,0.5,0.2,0.0,3.1,95,39868.0,29.0
31067,22031,22.6,0.4,0.5,0.4,0.0,1.9,96,45221.0,28.0
31069,2069,17.9,0.3,0.7,0.0,0.0,3.8,94,36486.0,47.0
31071,2032,20.4,0.2,0.0,0.1,0.0,1.0,98,36318.0,26.0
31073,2010,21.1,0.7,0.2,0.3,0.0,3.0,94,48409.0,25.0
31075,630,19.5,0.3,0.3,0.2,0.0,1.1,97,40482.0,29.0
31077,2519,23.0,0.7,0.2,0.1,0.0,2.5,96,37241.0,43.0
31079,59477,27.3,1.8,1.6,1.1,0.5,24.0,72,45043.0,45.0
31081,9069,24.8,0.3,0.2,0.2,0.0,2.2,96,58591.0,20.0
31083,3417,21.0,0.1,0.5,0.2,0.0,1.4,97,44467.0,32.0
31085,960,21.7,0.3,0.3,0.4,0.1,3.5,95,43321.0,30.0
31087,2857,21.2,0.3,0.6,0.1,0.0,1.8,96,39411.0,42.0
31089,10399,23.2,0.2,0.5,0.2,0.1,3.1,96,42844.0,34.0
31091,729,21.5,0.0,1.0,0.0,0.0,1.2,97,38397.0,37.0
31093,6342,24.3,0.2,0.6,0.3,0.0,2.0,96,45336.0,23.0
31095,7519,21.5,0.4,0.5,0.3,0.0,3.0,95,42418.0,38.0
31097,5211,19.4,5.5,1.2,1.4,0.0,9.2,82,43526.0,30.0
31099,6588,24.2,0.3,0.5,0.4,0.0,4.3,94,53129.0,23.0
31101,8301,20.7,0.3,0.7,0.5,0.0,5.9,92,40154.0,31.0
31103,813,21.2,0.0,0.1,0.1,0.0,1.2,98,35436.0,30.0
31105,3775,22.0,0.3,1.6,0.8,0.1,7.0,89,40240.0,33.0
31107,8575,23.8,0.2,9.0,0.3,0.1,2.0,88,39178.0,34.0
31109,289800,22.9,3.4,0.9,3.6,0.1,6.0,84,49046.0,33.0
31111,36142,24.7,0.7,0.8,0.6,0.1,7.4,90,49139.0,29.0
31113,762,24.9,0.4,0.9,0.3,0.0,1.7,96,46820.0,27.0
31115,610,22.5,0.2,0.2,0.0,0.0,2.8,97,37885.0,31.0
31117,552,29.2,0.5,0.4,0.0,0.0,0.7,97,38097.0,0.0
31119,34931,25.0,1.2,1.7,0.6,0.1,13.3,83,46363.0,35.0
31121,7732,24.3,0.2,0.5,0.8,0.1,3.4,94,50714.0,27.0
31123,4998,24.3,0.2,1.6,0.4,0.0,14.3,83,42378.0,39.0
31125,3740,23.4,0.5,0.6,0.1,0.0,2.3,96,42629.0,23.0
31127,7280,21.1,0.9,0.3,0.5,0.0,1.9,96,44705.0,28.0
31129,4478,20.3,0.2,0.3,0.2,0.0,2.2,96,36861.0,22.0
31131,15798,23.7,0.6,0.3,0.5,0.1,5.7,92,48509.0,30.0
31133,2735,21.2,0.3,0.4,0.3,0.0,1.5,96,37006.0,38.0
31135,2955,24.1,0.4,0.2,0.2,0.0,3.5,95,50293.0,22.0
31137,9184,24.1,0.2,0.4,0.4,0.0,4.4,94,51371.0,23.0
31139,7216,25.3,0.3,0.5,0.2,0.0,1.6,97,51019.0,18.0
31141,32593,26.5,0.5,1.2,0.6,0.2,14.6,83,51209.0,36.0
31143,5322,23.9,0.1,0.3,0.3,0.1,3.6,95,51981.0,21.0
31145,11032,22.9,1.0,0.5,0.3,0.0,4.3,93,44250.0,29.0
31147,8345,21.5,0.2,3.2,0.3,0.0,1.5,93,37197.0,39.0
31149,1494,19.9,0.1,0.8,0.3,0.0,0.2,98,37225.0,20.0
31151,14345,24.5,0.7,1.0,1.6,0.5,21.3,75,47635.0,31.0
31153,162561,28.5,4.0,0.7,2.2,0.1,7.6,84,65801.0,23.0
31155,20867,25.3,0.4,0.3,0.4,0.0,2.2,96,56466.0,21.0
31157,37044,24.5,0.5,2.7,0.7,0.1,21.2,75,41905.0,42.0
31159,16703,23.1,0.4,0.4,0.5,0.0,1.9,96,58898.0,15.0
31161,5392,22.8,0.3,11.1,0.4,0.2,3.5,83,37695.0,41.0
31163,3093,21.9,0.1,0.0,0.4,0.0,1.1,98,40734.0,38.0
31165,1336,21.9,0.1,0.6,0.1,0.0,4.1,94,38646.0,18.0
31167,6155,27.0,0.7,0.6,0.1,0.0,4.7,93,48448.0,29.0
31169,5160,20.7,0.3,0.2,0.3,0.0,1.6,97,44818.0,24.0
31171,716,22.1,0.4,0.1,0.3,0.0,2.1,97,41783.0,23.0
31173,7006,35.7,0.6,55.0,0.4,0.1,3.9,40,38786.0,62.0
31175,4218,21.9,0.1,0.2,0.3,0.0,1.8,97,40802.0,29.0
31177,20295,24.5,0.7,0.3,0.3,0.1,2.2,96,68406.0,15.0
31179,9504,18.3,1.4,0.5,0.8,0.2,4.5,92,46980.0,27.0
31181,3775,22.0,0.6,0.2,0.3,0.2,3.8,94,39018.0,29.0
31183,818,23.8,0.0,0.1,0.5,0.0,0.6,98,38340.0,43.0
31185,13726,22.5,1.2,0.5,0.5,0.1,4.1,93,47936.0,28.0
32001,24637,24.9,1.8,5.1,3.1,0.3,12.7,75,50620.0,35.0
32003,1969975,24.8,10.0,1.2,9.1,0.8,29.7,47,48343.0,46.0
32005,46886,19.5,0.5,2.1,1.7,0.2,11.3,83,54640.0,28.0
32007,49491,28.9,0.8,6.0,1.0,0.2,23.5,68,62937.0,25.0
32009,775,18.6,0.0,4.5,0.4,0.0,16.9,75,40536.0,61.0
32011,1979,24.0,0.4,2.8,1.0,0.0,12.6,82,58985.0,17.0
32013,16735,27.0,0.6,4.7,0.9,0.2,24.7,68,61680.0,31.0
32015,5841,26.9,0.5,5.1,0.4,0.0,22.3,72,64392.0,21.0
32017,5311,25.2,2.3,1.4,0.8,0.3,6.6,87,42724.0,36.0
32019,51871,24.1,1.0,3.1,1.5,0.3,15.4,77,44877.0,36.0
32021,4593,18.3,3.9,16.0,1.4,0.2,10.4,67,39705.0,41.0
32023,43351,19.9,2.1,1.9,1.6,0.6,13.8,78,41150.0,49.0
32027,6734,18.5,3.8,4.0,1.3,0.1,22.5,68,46683.0,60.0
32029,3896,16.2,1.0,1.8,1.6,0.4,6.0,88,54582.0,4.0
32031,425710,23.3,2.2,2.1,5.5,0.7,22.7,66,50910.0,39.0
32033,10098,21.5,4.1,4.4,1.1,0.1,14.0,75,52014.0,25.0
32510,55439,21.2,2.0,2.6,2.3,0.3,22.0,70,50689.0,38.0
33001,60223,20.3,0.5,0.2,1.2,0.0,1.3,96,55422.0,28.0
33003,47641,18.0,0.4,0.3,0.6,0.0,1.0,97,45582.0,24.0
33005,76918,19.2,0.5,0.3,1.2,0.0,1.5,95,53111.0,27.0
33007,32688,18.2,0.5,0.4,0.6,0.0,1.3,96,37677.0,33.0
33009,88923,17.9,0.9,0.4,3.0,0.0,1.9,92,51289.0,21.0
33011,401696,22.9,1.9,0.3,3.4,0.1,5.5,88,66275.0,22.0
33013,146579,21.2,1.1,0.3,1.6,0.0,1.7,94,64482.0,20.0
33015,296207,22.1,0.7,0.2,1.8,0.0,2.2,94,75285.0,10.0
33017,123857,20.1,1.0,0.3,2.7,0.0,1.9,93,54783.0,25.0
33019,43462,20.6,0.4,0.3,0.6,0.0,1.2,96,47868.0,27.0
34001,274338,23.0,14.9,0.7,7.9,0.1,17.3,58,49983.0,38.0
34003,911004,22.2,5.4,0.4,15.0,0.1,16.8,62,79037.0,13.0
34005,449576,22.8,16.1,0.3,4.6,0.1,6.7,70,72594.0,16.0
34007,513241,24.0,18.4,0.6,5.4,0.1,14.7,60,57261.0,34.0
34009,96601,18.5,4.5,0.3,1.0,0.1,6.4,87,52312.0,27.0
34011,157095,24.0,18.7,1.5,1.4,0.1,27.6,50,49465.0,48.0
34013,785137,24.6,39.3,0.7,4.9,0.1,20.8,34,51021.0,43.0
34015,289104,23.9,9.9,0.2,2.8,0.1,5.0,81,70618.0,18.0
34017,641224,20.6,11.4,1.2,14.2,0.2,42.4,31,55133.0,59.0
34019,128038,22.7,2.7,0.2,3.5,0.0,5.5,87,99216.0,4.0
34021,367063,22.4,19.5,0.6,9.3,0.2,15.5,54,71926.0,25.0
34023,814217,22.6,9.1,0.6,22.2,0.1,18.9,49,73914.0,23.0
34025,631020,23.3,7.1,0.3,5.2,0.1,9.9,77,79062.0,16.0
34027,494976,23.3,3.0,0.3,9.4,0.0,11.8,74,91420.0,8.0
34029,579369,23.3,3.0,0.3,1.9,0.0,8.6,86,56851.0,21.0
34031,502007,24.6,11.1,1.4,5.4,0.2,37.7,45,52243.0,50.0
34033,65902,23.1,13.8,0.5,0.9,0.0,7.1,76,53890.0,33.0
34035,324893,24.5,8.7,0.3,14.8,0.1,13.3,62,95915.0,12.0
34037,148517,23.2,1.7,0.2,1.9,0.0,6.7,88,82987.0,9.0
34039,539494,24.2,20.9,0.7,5.0,0.1,28.1,45,65178.0,38.0
34041,108339,22.9,3.6,0.2,2.7,0.1,7.4,85,66857.0,16.0
35001,670968,23.8,2.5,5.7,2.6,0.2,48.1,41,44224.0,56.0
35003,3733,15.2,0.5,3.1,0.2,0.0,18.8,76,37277.0,63.0
35005,65890,28.0,1.7,2.1,0.8,0.2,52.8,43,35894.0,77.0
35006,27658,24.8,1.0,41.0,0.6,0.1,37.6,22,33345.0,62.0
35007,13640,20.4,0.3,2.2,0.4,0.1,47.6,49,33988.0,53.0
35009,49649,28.2,5.7,2.2,1.5,0.2,39.8,50,38423.0,63.0
35011,1945,21.5,0.2,1.0,0.3,0.0,39.0,59,30017.0,46.0
35013,213598,26.5,1.4,2.2,1.3,0.1,65.9,30,36136.0,72.0
35015,54152,25.7,1.2,2.3,0.8,0.1,44.7,51,46212.0,48.0
35017,29380,21.5,0.7,1.8,0.5,0.1,48.3,49,34686.0,66.0
35019,4619,21.0,1.6,2.5,1.5,0.0,79.5,16,29187.0,97.0
35021,704,15.5,0.9,1.7,0.0,0.0,44.3,54,32983.0,44.0
35023,4861,25.4,0.4,1.2,0.6,0.1,56.0,42,30978.0,54.0
35025,65423,29.5,3.8,1.8,0.6,0.1,52.1,42,46176.0,51.0
35027,20454,19.0,0.5,2.9,0.5,0.2,30.7,65,40096.0,54.0
35028,18222,23.5,0.7,1.1,6.1,0.1,15.3,75,110204.0,0.0
35029,25281,26.5,0.8,2.2,0.6,0.2,62.5,35,27566.0,99.0
35031,73664,31.9,1.1,74.6,1.0,0.1,14.6,10,29320.0,76.0
35033,4773,20.2,0.3,2.7,0.4,0.0,80.4,18,28911.0,97.0
35035,65703,24.7,3.4,7.0,1.4,0.3,34.9,53,35894.0,51.0
35037,9026,21.6,1.2,2.2,1.1,0.1,43.1,53,29895.0,82.0
35039,40446,24.4,0.4,17.9,0.5,0.2,71.0,14,37101.0,86.0
35041,20446,26.5,1.8,2.0,1.2,0.1,40.3,55,34055.0,58.0
35043,134259,26.0,2.0,13.3,1.6,0.2,36.0,47,53948.0,48.0
35045,128200,28.7,0.7,37.2,0.5,0.1,19.6,42,46370.0,60.0
35047,29301,21.4,1.2,2.8,1.1,0.2,76.4,20,31983.0,77.0
35049,145648,20.6,0.8,4.0,1.3,0.2,50.9,44,50234.0,59.0
35051,11943,16.1,0.6,2.5,0.4,0.0,28.4,68,28544.0,67.0
35053,17873,23.8,0.9,12.1,1.4,0.1,48.3,38,31371.0,60.0
35055,32917,20.2,0.4,7.3,0.9,0.1,56.1,36,32521.0,81.0
35057,16345,23.4,1.2,3.6,0.5,0.2,39.9,55,33193.0,54.0
35059,4433,18.8,1.7,2.8,0.6,0.0,40.4,55,33206.0,55.0
35061,77070,25.9,1.2,4.9,0.7,0.1,58.6,36,41983.0,71.0
36001,303565,19.5,12.1,0.3,5.1,0.1,5.2,76,56602.0,30.0
36003,48778,21.2,1.2,0.3,1.0,0.0,1.4,95,39900.0,37.0
36005,1392002,26.5,30.0,2.9,4.2,0.4,53.8,11,32137.0,78.0
36007,199031,19.9,4.6,0.2,3.6,0.1,3.5,86,43756.0,32.0
36009,79832,23.1,1.3,3.2,0.7,0.0,1.8,92,39368.0,33.0
36011,79738,21.2,4.0,0.4,0.6,0.1,2.5,91,47875.0,28.0
36013,134368,21.5,2.1,0.6,0.6,0.0,6.3,89,40782.0,37.0
36015,88840,22.1,6.4,0.3,1.3,0.0,2.7,87,47994.0,36.0
36017,50118,22.3,0.9,0.4,0.5,0.0,1.9,95,40693.0,37.0
36019,81945,18.8,3.7,0.4,1.2,0.0,2.6,91,49025.0,29.0
36021,62550,19.7,4.5,0.3,1.7,0.1,4.0,88,53500.0,28.0
36023,49363,20.6,1.6,0.3,1.0,0.0,2.4,93,44397.0,30.0
36025,47559,19.3,1.6,0.3,0.9,0.0,3.4,93,38208.0,36.0
36027,297999,21.6,9.4,0.4,3.7,0.1,10.8,74,67153.0,20.0
36029,918028,21.3,13.2,0.7,2.7,0.0,4.7,77,47505.0,35.0
36031,39181,18.8,2.7,0.5,0.7,0.0,2.6,93,45668.0,29.0
36033,51551,20.4,5.7,7.3,0.5,0.0,3.0,82,40092.0,36.0
36035,55180,21.8,1.8,0.2,0.7,0.0,2.4,94,46976.0,34.0
36037,59993,21.7,2.7,1.1,0.7,0.0,2.9,91,45955.0,26.0
36039,48954,19.0,5.6,0.3,0.9,0.0,5.1,87,45127.0,26.0
36041,4793,16.3,0.8,0.3,0.5,0.1,1.2,96,43104.0,17.0
36043,64160,21.9,1.1,0.3,0.6,0.0,1.7,95,40504.0,32.0
36045,117910,25.2,5.3,0.6,1.6,0.3,6.1,84,45292.0,31.0
36047,2532645,23.6,31.8,1.0,11.0,0.1,20.0,36,42437.0,69.0
36049,27072,24.2,0.8,0.2,0.3,0.1,1.4,96,44097.0,30.0
36051,65070,19.6,2.5,0.3,1.3,0.0,2.9,92,50186.0,22.0
36053,73365,21.2,1.9,0.7,0.9,0.0,2.0,93,49326.0,27.0
36055,745625,22.2,14.5,0.4,3.4,0.1,7.5,73,50247.0,34.0
36057,49916,23.1,1.6,0.5,0.8,0.1,11.7,85,40160.0,33.0
36059,1344436,22.8,10.9,0.5,8.2,0.1,15.0,65,91162.0,15.0
36061,1601948,14.8,13.0,1.2,11.8,0.2,25.6,48,65833.0,63.0
36063,216011,21.1,6.8,1.1,0.9,0.0,2.3,87,45291.0,31.0
36065,234287,21.5,5.9,0.3,2.9,0.1,4.8,85,45957.0,36.0
36067,466960,22.5,10.6,0.9,3.2,0.0,4.3,79,53394.0,32.0
36069,108525,22.0,2.2,0.3,1.1,0.0,3.7,91,52367.0,20.0
36071,374872,26.7,9.3,0.8,2.6,0.1,18.5,68,65648.0,27.0
36073,42622,21.7,5.7,0.7,0.5,0.0,4.3,87,43870.0,33.0
36075,122228,22.5,0.9,0.5,0.7,0.0,2.2,95,43687.0,35.0
36077,61917,17.9,1.8,0.2,1.2,0.0,3.2,92,43563.0,27.0
36079,99933,23.0,2.2,0.3,2.1,0.1,12.0,82,87248.0,7.0
36081,2247848,20.6,18.3,1.3,24.3,0.2,27.8,28,53124.0,61.0
36083,159395,21.0,6.2,0.3,2.4,0.0,4.1,85,57059.0,27.0
36085,470467,22.9,9.7,0.6,7.9,0.1,17.6,64,69436.0,45.0
36087,315158,27.8,11.3,0.5,6.5,0.1,16.1,65,80765.0,21.0
36089,111690,20.9,2.2,1.1,1.0,0.0,2.0,93,42609.0,35.0
36091,220882,22.1,1.6,0.2,2.0,0.0,2.6,92,64298.0,12.0
36093,155058,22.5,9.5,0.6,3.9,0.2,6.0,77,52283.0,31.0
36095,32578,19.6,1.4,0.3,0.7,0.0,2.9,94,49610.0,27.0
36097,18361,20.4,1.0,0.3,0.4,0.0,1.5,96,45986.0,27.0
36099,35198,20.8,4.6,0.3,0.8,0.0,3.0,90,45951.0,28.0
36101,99033,23.0,1.6,0.3,1.3,0.0,1.5,94,43834.0,35.0
36103,1498816,23.5,7.0,0.6,3.6,0.1,17.0,71,83360.0,19.0
36105,76900,22.3,8.4,0.7,1.6,0.1,13.9,74,46161.0,36.0
36107,51043,22.9,0.8,0.2,0.8,0.0,1.5,96,51675.0,31.0
36109,101723,15.5,3.9,0.5,9.7,0.1,4.6,79,49639.0,28.0
36111,182448,19.6,5.7,0.4,1.8,0.0,9.0,81,54060.0,25.0
36113,65831,20.1,1.1,0.2,0.7,0.0,1.9,95,50807.0,22.0
36115,63165,20.6,2.9,0.3,0.5,0.0,2.4,93,48555.0,29.0
36117,93436,23.2,3.1,0.3,0.6,0.0,3.9,91,51901.0,28.0
36119,955899,23.6,13.6,0.8,5.8,0.1,22.4,57,76728.0,26.0
36121,41944,20.0,5.6,0.4,0.5,0.0,3.1,90,50192.0,23.0
36123,25454,24.0,0.9,0.2,0.4,0.0,1.9,96,44776.0,36.0
37001,153291,23.3,18.7,1.4,1.3,0.1,11.4,67,41371.0,44.0
37003,37087,22.4,5.6,0.4,1.1,0.0,4.4,87,39812.0,42.0
37005,11052,19.7,1.4,0.5,0.6,0.0,9.2,88,32673.0,52.0
37007,26609,21.5,48.3,0.8,1.1,0.1,3.2,46,32341.0,0.0
37009,27143,19.0,0.6,0.3,0.4,0.0,4.8,93,34333.0,34.0
37011,17572,17.0,4.2,0.5,0.4,0.1,4.8,89,36071.0,48.0
37013,47691,21.8,25.3,0.9,0.5,0.1,7.0,66,38248.0,53.0
37015,20874,20.3,61.9,0.5,0.5,0.1,1.4,35,29615.0,68.0
37017,34928,22.7,34.7,2.6,0.3,0.0,7.2,55,33138.0,63.0
37019,110097,18.4,11.4,0.8,0.6,0.1,5.1,81,42685.0,48.0
37021,241419,20.3,6.5,0.5,1.1,0.1,6.2,84,41551.0,42.0
37023,90904,22.1,6.8,0.8,3.6,0.6,5.5,82,37719.0,47.0
37025,181468,27.1,15.2,0.6,2.2,0.1,9.6,71,50298.0,36.0
37027,82395,22.2,5.1,0.6,0.6,0.1,4.7,88,34876.0,49.0
37029,10014,25.0,13.5,0.5,1.8,0.1,2.6,80,57113.0,24.0
37031,67373,18.7,6.3,0.6,0.9,0.1,3.7,87,45507.0,32.0
37033,23403,19.8,33.5,0.5,0.3,0.0,3.3,61,38495.0,55.0
37035,154181,23.5,8.5,0.5,3.6,0.0,8.5,78,44339.0,44.0
37037,64195,21.6,13.0,1.3,1.2,0.1,13.2,71,53564.0,38.0
37039,27194,18.6,1.4,1.4,0.5,0.1,2.6,92,32913.0,51.0
37041,14853,22.1,34.1,0.4,0.4,0.2,3.6,61,36231.0,1.0
37043,10563,18.4,0.9,0.4,0.3,0.0,2.6,95,35143.0,46.0
37045,97489,23.0,20.7,0.3,0.8,0.0,3.0,74,37390.0,50.0
37047,57712,23.1,30.3,3.4,0.4,0.1,4.7,60,31282.0,60.0
37049,104786,23.0,21.8,0.6,2.1,0.2,6.5,67,47291.0,9.0
37051,324885,26.5,35.3,1.7,2.4,0.4,9.9,47,43863.0,47.0
37053,23955,23.2,6.1,0.5,0.7,0.1,3.2,88,55665.0,25.0
37055,34307,19.9,2.7,0.5,0.7,0.0,6.6,88,50393.0,28.0
37057,162697,23.5,9.0,0.8,1.3,0.0,6.5,82,41631.0,44.0
37059,41552,23.1,6.5,0.6,0.7,0.0,6.4,85,50110.0,36.0
37061,59542,25.3,25.1,1.4,0.5,0.4,21.0,52,35587.0,60.0
37063,273392,22.7,37.4,1.0,4.7,0.1,13.5,42,47007.0,51.0
37065,56041,24.0,56.9,0.6,0.3,0.1,3.9,38,32901.0,70.0
37067,354952,24.2,25.5,0.8,2.0,0.1,12.2,59,43804.0,47.0
37069,61140,24.1,26.3,0.9,0.6,0.1,8.0,63,42269.0,50.0
37071,207031,23.7,15.3,0.6,1.3,0.0,6.1,76,40969.0,6.0
37073,12043,23.2,33.5,0.6,0.2,0.1,1.5,63,41437.0,40.0
37075,8802,21.6,0.4,6.6,0.3,0.1,2.4,89,33041.0,46.0
37077,59976,21.6,32.4,0.9,0.6,0.1,7.7,58,48596.0,44.0
37079,21556,22.9,36.4,2.2,0.4,0.2,14.6,47,35013.0,65.0
37081,495279,23.2,32.3,0.7,4.1,0.1,7.3,54,44229.0,46.0
37083,54173,22.7,52.7,3.8,0.7,0.1,2.3,40,31084.0,47.0
37085,119256,27.7,20.7,1.8,1.1,0.1,11.2,64,40617.0,46.0
37087,58855,19.0,1.3,0.6,0.4,0.0,3.4,93,40114.0,45.0
37089,107927,20.3,3.2,0.6,1.1,0.2,10.0,84,46165.0,43.0
37091,24433,21.1,60.2,1.2,0.7,0.0,2.8,34,31581.0,33.0
37093,49272,30.0,32.7,9.6,1.3,0.4,12.6,42,42908.0,43.0
37095,5822,18.4,31.5,0.7,0.4,0.0,7.1,60,35810.0,52.0
37097,161202,25.0,11.9,0.5,2.0,0.1,7.0,77,49902.0,32.0
37099,40285,17.5,2.2,9.6,0.9,0.0,5.1,81,37388.0,45.0
37101,172595,27.6,15.1,0.9,0.7,0.1,13.0,70,48380.0,38.0
37103,10020,20.6,31.9,0.7,0.4,0.0,4.4,61,38230.0,63.0
37105,58752,25.8,19.6,1.2,1.0,0.1,18.6,59,41506.0,53.0
37107,59339,23.9,40.2,0.6,0.6,0.2,6.8,51,32602.0,61.0
37109,78932,23.2,5.7,0.4,0.6,0.0,6.9,85,50746.0,36.0
